trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,xvector_cosine_score
trial_022871,M_53,CMPL_M_53_05MAB_00004,M_01,CMPL_M_01_04MAB_00895,impostor,False,True,0,impostor,0.9072920083999634
trial_022872,M_19,CMPL_M_19_11ALX_00110,M_07,CMPL_M_07_07MAB_00351,impostor,False,True,0,impostor,0.9089705944061279
trial_022873,M_16,CMPL_M_16_03ALX_00105,M_07,CMPL_M_07_01MAB_00321,impostor,False,True,0,impostor,0.8877741098403931
trial_022874,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00039,genuine,True,True,1,genuine,0.9780149459838867
trial_022875,M_31,CMPL_M_31_11MAB_00120,M_14,CMPL_M_14_06ANG_00082,impostor,False,True,0,impostor,0.8316845893859863
trial_022876,M_05,CMPL_M_05_05ANG_00380,M_14,CMPL_M_14_06ANG_00051,impostor,False,True,0,impostor,0.9093934297561646
trial_022877,M_12,CMPL_M_12_08ANG_00113,M_17,CMPL_M_17_10MAB_00099,impostor,False,True,0,impostor,0.8672800660133362
trial_022878,M_52,CMPL_M_52_13ALX_00005,M_25,CMPL_M_25_06ANG_00058,impostor,False,True,0,impostor,0.9365366697311401
trial_022879,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00213,genuine,True,True,1,genuine,0.9553446769714355
trial_022880,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_03ALX_00006,genuine,True,True,1,genuine,0.9356673955917358
trial_022881,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00308,genuine,True,True,1,genuine,0.9549738168716431
trial_022882,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00450,genuine,True,True,1,genuine,0.9605924487113953
trial_022883,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04MAB_00884,genuine,True,True,1,genuine,0.9214380979537964
trial_022884,M_22,CMPL_M_22_15ALX_00121,M_16,CMPL_M_16_03ALX_00063,impostor,False,True,0,impostor,0.8897533416748047
trial_022885,M_19,CMPL_M_19_11ALX_00110,M_16,CMPL_M_16_03ALX_00026,impostor,False,True,0,impostor,0.8975083827972412
trial_022886,M_41,CMPL_M_41_14MAB_00025,M_02,CMPL_M_02_04ANG_00529,impostor,False,True,0,impostor,0.9164531826972961
trial_022887,M_18,CMPL_M_18_05ALX_00058,M_06,CMPL_M_06_11ANG_00191,impostor,False,True,0,impostor,0.8725075125694275
trial_022888,F_03,CMPL_F_03_09MAB_00142,F_04,CMPL_F_04_12ANG_00026,impostor,False,True,0,impostor,0.8878723382949829
trial_022889,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_06MAB_00148,genuine,True,True,1,genuine,0.953233003616333
trial_022890,M_08,CMPL_M_08_14ANG_00112,M_09,CMPL_M_09_09ALX_00311,impostor,False,True,0,impostor,0.8844606876373291
trial_022891,M_30,CMPL_M_30_10ALX_00103,M_28,CMPL_M_28_12ANG_00094,impostor,False,True,0,impostor,0.8811183571815491
trial_022892,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00800,genuine,True,True,1,genuine,0.9281746745109558
trial_022893,M_06,CMPL_M_06_11ANG_00272,M_10,CMPL_M_10_09ANG_00059,impostor,False,True,0,impostor,0.8909818530082703
trial_022894,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00180,genuine,True,True,1,genuine,0.9774070382118225
trial_022895,F_32,CMPL_F_32_11ANG_00011,F_06,CMPL_F_06_13MAB_00093,impostor,False,True,0,impostor,0.8808952569961548
trial_022896,F_28,CMPL_F_28_13MAB_00013,F_03,CMPL_F_03_09MAB_00143,impostor,False,True,0,impostor,0.925278902053833
trial_022897,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_08MAB_00287,genuine,True,True,1,genuine,0.9159207940101624
trial_022898,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00150,genuine,True,True,1,genuine,0.9348573684692383
trial_022899,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_06MAB_00170,genuine,True,True,1,genuine,0.9477558732032776
trial_022900,M_04,CMPL_M_04_02ANG_00433,M_01,CMPL_M_01_14ALX_01666,impostor,False,True,0,impostor,0.8685741424560547
trial_022901,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00820,genuine,True,True,1,genuine,0.9217678308486938
trial_022902,F_09,CMPL_F_09_06ANG_00100,F_18,CMPL_F_18_06MAB_00022,impostor,False,True,0,impostor,0.917744517326355
trial_022903,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00040,genuine,True,True,1,genuine,0.9065308570861816
trial_022904,M_34,CMPL_M_34_09ALX_00048,M_39,CMPL_M_39_06MAB_00029,impostor,False,True,0,impostor,0.9315846562385559
trial_022905,M_26,CMPL_M_26_03ALX_00015,M_04,CMPL_M_04_02ANG_00270,impostor,False,True,0,impostor,0.9330524802207947
trial_022906,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00118,genuine,True,True,1,genuine,0.9496707916259766
trial_022907,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00265,genuine,True,True,1,genuine,0.9536067247390747
trial_022908,M_38,CMPL_M_38_05ANG_00009,M_01,CMPL_M_01_03ANG_00159,impostor,False,True,0,impostor,0.9276113510131836
trial_022909,M_07,CMPL_M_07_01MAB_00315,M_38,CMPL_M_38_05ANG_00047,impostor,False,True,0,impostor,0.890466034412384
trial_022910,M_34,CMPL_M_34_09ALX_00048,M_34,CMPL_M_34_09ALX_00080,genuine,True,True,1,genuine,0.9494301080703735
trial_022911,M_31,CMPL_M_31_11MAB_00120,M_23,CMPL_M_23_01ALX_00102,impostor,False,True,0,impostor,0.8152689933776855
trial_022912,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00217,genuine,True,True,1,genuine,0.921559751033783
trial_022913,F_29,CMPL_F_29_06CAR_00012,F_22,CMPL_F_22_06ALX_00047,impostor,False,True,0,impostor,0.9225409626960754
trial_022914,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_10ANG_00735,genuine,True,True,1,genuine,0.8787018656730652
trial_022915,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00511,genuine,True,True,1,genuine,0.9196523427963257
trial_022916,M_10,CMPL_M_10_09ANG_00243,M_08,CMPL_M_08_14ANG_00226,impostor,False,True,0,impostor,0.8925356268882751
trial_022917,M_28,CMPL_M_28_12ANG_00055,M_17,CMPL_M_17_10MAB_00176,impostor,False,True,0,impostor,0.9316481351852417
trial_022918,M_25,CMPL_M_25_06ANG_00125,M_02,CMPL_M_02_03ANG_00040,impostor,False,True,0,impostor,0.8985846042633057
trial_022919,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_04ALX_00004,genuine,True,True,1,genuine,0.9464136362075806
trial_022920,M_23,CMPL_M_23_01ALX_00103,M_22,CMPL_M_22_05MAB_00057,impostor,False,True,0,impostor,0.8394882678985596
trial_022921,M_08,CMPL_M_08_14ANG_00112,M_37,CMPL_M_37_14MAB_00070,impostor,False,True,0,impostor,0.8960606455802917
trial_022922,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00120,genuine,True,True,1,genuine,0.9695628881454468
trial_022923,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00423,genuine,True,True,1,genuine,0.9636805653572083
trial_022924,M_45,CMPL_M_45_13MAB_00024,M_02,CMPL_M_02_03ANG_00110,impostor,False,True,0,impostor,0.8875352740287781
trial_022925,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00062,genuine,True,True,1,genuine,0.908633291721344
trial_022926,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00105,genuine,True,True,1,genuine,0.9179650545120239
trial_022927,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00082,genuine,True,True,1,genuine,0.9139978885650635
trial_022928,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00365,genuine,True,True,1,genuine,0.9539134502410889
trial_022929,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00206,genuine,True,True,1,genuine,0.936784029006958
trial_022930,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00543,genuine,True,True,1,genuine,0.9614970684051514
trial_022931,M_46,CMPL_M_46_04MAB_00011,M_09,CMPL_M_09_08ALX_00239,impostor,False,True,0,impostor,0.9016892313957214
trial_022932,F_13,CMPL_F_13_11ANG_00086,F_14,CMPL_F_14_06MAB_00072,impostor,False,True,0,impostor,0.8984098434448242
trial_022933,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_08ANG_00100,genuine,True,True,1,genuine,0.9337375164031982
trial_022934,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00226,genuine,True,True,1,genuine,0.956424355506897
trial_022935,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00111,genuine,True,True,1,genuine,0.9118569493293762
trial_022936,M_19,CMPL_M_19_11ALX_00110,M_06,CMPL_M_06_11ANG_00171,impostor,False,True,0,impostor,0.9068640470504761
trial_022937,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_04MAB_00169,genuine,True,True,1,genuine,0.958719789981842
trial_022938,M_49,CMPL_M_49_07ALX_00007,M_13,CMPL_M_13_12MAB_00101,impostor,False,True,0,impostor,0.7921648621559143
trial_022939,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00149,genuine,True,True,1,genuine,0.9720919728279114
trial_022940,M_45,CMPL_M_45_13MAB_00024,M_45,CMPL_M_45_13MAB_00028,genuine,True,True,1,genuine,0.9678418040275574
trial_022941,M_28,CMPL_M_28_12ANG_00055,M_11,CMPL_M_11_07ANG_00178,impostor,False,True,0,impostor,0.8836230039596558
trial_022942,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00406,genuine,True,True,1,genuine,0.9504097104072571
trial_022943,M_34,CMPL_M_34_09ALX_00048,M_09,CMPL_M_09_09MAB_00407,impostor,False,True,0,impostor,0.9309074282646179
trial_022944,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01424,genuine,True,True,1,genuine,0.9418936967849731
trial_022945,M_19,CMPL_M_19_11ALX_00110,M_03,CMPL_M_03_07MAB_00492,impostor,False,True,0,impostor,0.9217268228530884
trial_022946,M_15,CMPL_M_15_08ANG_00211,M_08,CMPL_M_08_14ANG_00275,impostor,False,True,0,impostor,0.9080750942230225
trial_022947,F_26,CMPL_F_26_14MAB_00029,F_26,CMPL_F_26_14MAB_00017,genuine,True,True,1,genuine,0.9744850993156433
trial_022948,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00096,genuine,True,True,1,genuine,0.9608134627342224
trial_022949,F_28,CMPL_F_28_13MAB_00013,F_14,CMPL_F_14_06MAB_00052,impostor,False,True,0,impostor,0.9281647801399231
trial_022950,M_44,CMPL_M_44_14MAB_00035,M_09,CMPL_M_09_09ALX_00342,impostor,False,True,0,impostor,0.9213422536849976
trial_022951,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00081,genuine,True,True,1,genuine,0.9096145033836365
trial_022952,F_01,CMPL_F_01_12MAB_00651,F_03,CMPL_F_03_09MAB_00099,impostor,False,True,0,impostor,0.9066788554191589
trial_022953,M_23,CMPL_M_23_01ALX_00103,M_10,CMPL_M_10_09ANG_00283,impostor,False,True,0,impostor,0.8212636709213257
trial_022954,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00488,genuine,True,True,1,genuine,0.9299421310424805
trial_022955,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00409,genuine,True,True,1,genuine,0.9362374544143677
trial_022956,M_06,CMPL_M_06_11ANG_00272,M_02,CMPL_M_02_03ANG_00217,impostor,False,True,0,impostor,0.9029943346977234
trial_022957,M_36,CMPL_M_36_04MAB_00006,M_39,CMPL_M_39_06MAB_00019,impostor,False,True,0,impostor,0.9361706972122192
trial_022958,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00136,genuine,True,True,1,genuine,0.963018000125885
trial_022959,M_31,CMPL_M_31_11MAB_00120,M_13,CMPL_M_13_12MAB_00052,impostor,False,True,0,impostor,0.9379275441169739
trial_022960,M_32,CMPL_M_32_03MAB_00021,M_01,CMPL_M_01_10ANG_01041,impostor,False,True,0,impostor,0.838620662689209
trial_022961,F_07,CMPL_F_07_04ALX_00020,F_11,CMPL_F_11_06ANG_00057,impostor,False,True,0,impostor,0.9019024968147278
trial_022962,F_11,CMPL_F_11_06ANG_00030,F_01,CMPL_F_01_12ANG_00625,impostor,False,True,0,impostor,0.9026889801025391
trial_022963,M_45,CMPL_M_45_13MAB_00024,M_31,CMPL_M_31_11MAB_00115,impostor,False,True,0,impostor,0.911837100982666
trial_022964,M_08,CMPL_M_08_14ANG_00112,M_05,CMPL_M_05_05ANG_00105,impostor,False,True,0,impostor,0.8420471549034119
trial_022965,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00196,genuine,True,True,1,genuine,0.9682387113571167
trial_022966,M_53,CMPL_M_53_05MAB_00004,M_34,CMPL_M_34_09ALX_00046,impostor,False,True,0,impostor,0.8881572484970093
trial_022967,M_46,CMPL_M_46_04MAB_00011,M_46,CMPL_M_46_04MAB_00033,genuine,True,True,1,genuine,0.979392409324646
trial_022968,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00353,genuine,True,True,1,genuine,0.9346315860748291
trial_022969,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00018,genuine,True,True,1,genuine,0.9773974418640137
trial_022970,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12MAB_00711,genuine,True,True,1,genuine,0.9699586629867554
trial_022971,F_12,CMPL_F_12_06CAR_00056,F_12,CMPL_F_12_06CAR_00035,genuine,True,True,1,genuine,0.9798876643180847
trial_022972,F_16,CMPL_F_16_03MAB_00082,F_05,CMPL_F_05_01CAR_00081,impostor,False,True,0,impostor,0.9165936708450317
trial_022973,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01607,genuine,True,True,1,genuine,0.9127724170684814
trial_022974,M_02,CMPL_M_02_03ANG_00022,M_40,CMPL_M_40_08ANG_00035,impostor,False,True,0,impostor,0.8750397562980652
trial_022975,M_47,CMPL_M_47_03ALX_00029,M_12,CMPL_M_12_10ALX_00248,impostor,False,True,0,impostor,0.8729870319366455
trial_022976,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00088,genuine,True,True,1,genuine,0.9388940334320068
trial_022977,M_35,CMPL_M_35_15ALX_00068,M_09,CMPL_M_09_02ALX_00009,impostor,False,True,0,impostor,0.9506260752677917
trial_022978,M_35,CMPL_M_35_15ALX_00068,M_16,CMPL_M_16_04MAB_00209,impostor,False,True,0,impostor,0.9355483055114746
trial_022979,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_15ALX_00132,genuine,True,True,1,genuine,0.9366912245750427
trial_022980,F_22,CMPL_F_22_06ALX_00053,F_22,CMPL_F_22_06ALX_00022,genuine,True,True,1,genuine,0.9473433494567871
trial_022981,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00073,genuine,True,True,1,genuine,0.9673466682434082
trial_022982,F_22,CMPL_F_22_06ALX_00053,F_03,CMPL_F_03_09MAB_00108,impostor,False,True,0,impostor,0.9094971418380737
trial_022983,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_15ALX_00080,genuine,True,True,1,genuine,0.9700138568878174
trial_022984,M_43,CMPL_M_43_14MAB_00025,M_43,CMPL_M_43_14MAB_00028,genuine,True,True,1,genuine,0.9773040413856506
trial_022985,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00019,genuine,True,True,1,genuine,0.9376958012580872
trial_022986,F_33,CMPL_F_33_06ANG_00018,F_28,CMPL_F_28_13MAB_00005,impostor,False,True,0,impostor,0.8419137597084045
trial_022987,M_38,CMPL_M_38_05ANG_00009,M_02,CMPL_M_02_10ANG_00640,impostor,False,True,0,impostor,0.8515100479125977
trial_022988,M_03,CMPL_M_03_08MAB_00709,M_30,CMPL_M_30_10ALX_00108,impostor,False,True,0,impostor,0.886332094669342
trial_022989,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ALX_00554,genuine,True,True,1,genuine,0.9538559913635254
trial_022990,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00480,genuine,True,True,1,genuine,0.9385511875152588
trial_022991,M_06,CMPL_M_06_11ANG_00272,M_22,CMPL_M_22_15ALX_00166,impostor,False,True,0,impostor,0.9048264026641846
trial_022992,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00332,genuine,True,True,1,genuine,0.9391345381736755
trial_022993,M_39,CMPL_M_39_06MAB_00047,M_03,CMPL_M_03_08MAB_00602,impostor,False,True,0,impostor,0.8868165612220764
trial_022994,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00182,genuine,True,True,1,genuine,0.9010907411575317
trial_022995,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00439,genuine,True,True,1,genuine,0.9341801404953003
trial_022996,M_28,CMPL_M_28_12ANG_00055,M_37,CMPL_M_37_14MAB_00074,impostor,False,True,0,impostor,0.9119438529014587
trial_022997,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00041,genuine,True,True,1,genuine,0.9487168788909912
trial_022998,M_06,CMPL_M_06_11ANG_00272,M_33,CMPL_M_33_09ANG_00086,impostor,False,True,0,impostor,0.8382918834686279
trial_022999,M_53,CMPL_M_53_05MAB_00004,M_10,CMPL_M_10_09ANG_00325,impostor,False,True,0,impostor,0.9139005541801453
trial_023000,M_31,CMPL_M_31_11MAB_00120,M_21,CMPL_M_21_11MAB_00162,impostor,False,True,0,impostor,0.9412715435028076
trial_023001,F_25,CMPL_F_25_03ANG_00011,F_03,CMPL_F_03_09MAB_00167,impostor,False,True,0,impostor,0.9166727066040039
trial_023002,F_12,CMPL_F_12_06CAR_00056,F_29,CMPL_F_29_06CAR_00020,impostor,False,True,0,impostor,0.950115442276001
trial_023003,M_49,CMPL_M_49_07ALX_00007,M_08,CMPL_M_08_14ANG_00409,impostor,False,True,0,impostor,0.8824708461761475
trial_023004,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00184,genuine,True,True,1,genuine,0.9239688515663147
trial_023005,M_53,CMPL_M_53_05MAB_00004,M_01,CMPL_M_01_03ANG_00397,impostor,False,True,0,impostor,0.9042925834655762
trial_023006,F_20,CMPL_F_20_05CAR_00066,F_20,CMPL_F_20_04CAR_00018,genuine,True,True,1,genuine,0.9430643320083618
trial_023007,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00065,genuine,True,True,1,genuine,0.9136257767677307
trial_023008,M_51,CMPL_M_51_14ALX_00006,M_02,CMPL_M_02_13ANG_00877,impostor,False,True,0,impostor,0.9057796001434326
trial_023009,M_02,CMPL_M_02_03ANG_00022,M_01,CMPL_M_01_14ALX_01706,impostor,False,True,0,impostor,0.8846780061721802
trial_023010,F_28,CMPL_F_28_13MAB_00013,F_01,CMPL_F_01_06MAB_00133,impostor,False,True,0,impostor,0.8764614462852478
trial_023011,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00335,genuine,True,True,1,genuine,0.954459011554718
trial_023012,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00017,genuine,True,True,1,genuine,0.9648308157920837
trial_023013,M_10,CMPL_M_10_09ANG_00243,M_14,CMPL_M_14_06ANG_00171,impostor,False,True,0,impostor,0.8902665972709656
trial_023014,M_24,CMPL_M_24_07ANG_00018,M_01,CMPL_M_01_14ALX_01643,impostor,False,True,0,impostor,0.9016091227531433
trial_023015,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01611,genuine,True,True,1,genuine,0.8924815058708191
trial_023016,M_12,CMPL_M_12_08ANG_00113,M_03,CMPL_M_03_07MAB_00445,impostor,False,True,0,impostor,0.9088878035545349
trial_023017,F_09,CMPL_F_09_06ANG_00100,F_01,CMPL_F_01_12MAB_00684,impostor,False,True,0,impostor,0.8926087617874146
trial_023018,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00822,genuine,True,True,1,genuine,0.9594616889953613
trial_023019,M_47,CMPL_M_47_03ALX_00029,M_01,CMPL_M_01_04MAB_00849,impostor,False,True,0,impostor,0.9170810580253601
trial_023020,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00011,genuine,True,True,1,genuine,0.9446786046028137
trial_023021,M_17,CMPL_M_17_07ANG_00057,M_14,CMPL_M_14_06ANG_00043,impostor,False,True,0,impostor,0.8961848616600037
trial_023022,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00104,genuine,True,True,1,genuine,0.9659802913665771
trial_023023,M_04,CMPL_M_04_02ANG_00433,M_02,CMPL_M_02_04ANG_00396,impostor,False,True,0,impostor,0.8964461088180542
trial_023024,F_05,CMPL_F_05_01CAR_00021,F_07,CMPL_F_07_10MAB_00108,impostor,False,True,0,impostor,0.8556749224662781
trial_023025,F_06,CMPL_F_06_13MAB_00049,F_01,CMPL_F_01_09ANG_00408,impostor,False,True,0,impostor,0.9228739738464355
trial_023026,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00081,genuine,True,True,1,genuine,0.9061505794525146
trial_023027,F_26,CMPL_F_26_14MAB_00029,F_02,CMPL_F_02_02MAB_00138,impostor,False,True,0,impostor,0.9222255945205688
trial_023028,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00214,genuine,True,True,1,genuine,0.9576348066329956
trial_023029,F_03,CMPL_F_03_09MAB_00142,F_02,CMPL_F_02_02MAB_00033,impostor,False,True,0,impostor,0.9006574153900146
trial_023030,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00236,genuine,True,True,1,genuine,0.9413474202156067
trial_023031,M_36,CMPL_M_36_04MAB_00006,M_36,CMPL_M_36_04MAB_00028,genuine,True,True,1,genuine,0.9731467962265015
trial_023032,M_30,CMPL_M_30_10ALX_00103,M_24,CMPL_M_24_07ANG_00026,impostor,False,True,0,impostor,0.9189239144325256
trial_023033,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00615,genuine,True,True,1,genuine,0.9123877286911011
trial_023034,M_17,CMPL_M_17_07ANG_00057,M_01,CMPL_M_01_13ANG_01308,impostor,False,True,0,impostor,0.9039379358291626
trial_023035,M_26,CMPL_M_26_03ALX_00015,M_01,CMPL_M_01_14ALX_01678,impostor,False,True,0,impostor,0.9244160652160645
trial_023036,M_11,CMPL_M_11_07ANG_00036,M_25,CMPL_M_25_06ANG_00079,impostor,False,True,0,impostor,0.8740079998970032
trial_023037,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00044,genuine,True,True,1,genuine,0.9231439828872681
trial_023038,M_46,CMPL_M_46_04MAB_00011,M_38,CMPL_M_38_05ANG_00045,impostor,False,True,0,impostor,0.9450891613960266
trial_023039,M_04,CMPL_M_04_02ANG_00433,M_37,CMPL_M_37_14MAB_00082,impostor,False,True,0,impostor,0.9033566117286682
trial_023040,M_44,CMPL_M_44_14MAB_00035,M_01,CMPL_M_01_01ALX_00017,impostor,False,True,0,impostor,0.9413827657699585
trial_023041,F_25,CMPL_F_25_03ANG_00011,F_21,CMPL_F_21_13ANG_00051,impostor,False,True,0,impostor,0.8897778987884521
trial_023042,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00068,genuine,True,True,1,genuine,0.960138738155365
trial_023043,M_50,CMPL_M_50_14MAB_00026,M_31,CMPL_M_31_11MAB_00007,impostor,False,True,0,impostor,0.8904111385345459
trial_023044,M_08,CMPL_M_08_14ANG_00112,M_19,CMPL_M_19_11ALX_00058,impostor,False,True,0,impostor,0.8845441341400146
trial_023045,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00016,genuine,True,True,1,genuine,0.9518299102783203
trial_023046,M_05,CMPL_M_05_05ANG_00380,M_23,CMPL_M_23_01ALX_00082,impostor,False,True,0,impostor,0.9039856791496277
trial_023047,M_33,CMPL_M_33_09ANG_00068,M_10,CMPL_M_10_09ANG_00368,impostor,False,True,0,impostor,0.9094308614730835
trial_023048,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00108,genuine,True,True,1,genuine,0.9584768414497375
trial_023049,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00568,genuine,True,True,1,genuine,0.9265388250350952
trial_023050,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00686,genuine,True,True,1,genuine,0.9890979528427124
trial_023051,F_27,CMPL_F_27_03ANG_00024,F_01,CMPL_F_01_03MAB_00072,impostor,False,True,0,impostor,0.9249253869056702
trial_023052,F_20,CMPL_F_20_05CAR_00066,F_23,CMPL_F_23_02CAR_00031,impostor,False,True,0,impostor,0.9366456866264343
trial_023053,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00049,genuine,True,True,1,genuine,0.9774350523948669
trial_023054,M_47,CMPL_M_47_03ALX_00029,M_12,CMPL_M_12_08ANG_00100,impostor,False,True,0,impostor,0.832797646522522
trial_023055,F_24,CMPL_F_24_03CAR_00034,F_24,CMPL_F_24_03CAR_00014,genuine,True,True,1,genuine,0.9730257987976074
trial_023056,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00102,genuine,True,True,1,genuine,0.9553404450416565
trial_023057,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00340,genuine,True,True,1,genuine,0.9712055921554565
trial_023058,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00150,genuine,True,True,1,genuine,0.9591104984283447
trial_023059,F_14,CMPL_F_14_06MAB_00078,F_22,CMPL_F_22_06ALX_00056,impostor,False,True,0,impostor,0.9241834878921509
trial_023060,M_48,CMPL_M_48_05ANG_00003,M_02,CMPL_M_02_13ANG_00944,impostor,False,True,0,impostor,0.8995803594589233
trial_023061,M_37,CMPL_M_37_14MAB_00049,M_13,CMPL_M_13_12MAB_00252,impostor,False,True,0,impostor,0.8470943570137024
trial_023062,M_35,CMPL_M_35_15ALX_00068,M_19,CMPL_M_19_11ALX_00017,impostor,False,True,0,impostor,0.9032790660858154
trial_023063,M_27,CMPL_M_27_05MAB_00052,M_04,CMPL_M_04_02ANG_00357,impostor,False,True,0,impostor,0.886232316493988
trial_023064,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_05MAB_00013,genuine,True,True,1,genuine,0.9839715957641602
trial_023065,M_20,CMPL_M_20_08ALX_00016,M_37,CMPL_M_37_14MAB_00035,impostor,False,True,0,impostor,0.8925259113311768
trial_023066,M_15,CMPL_M_15_08ANG_00211,M_08,CMPL_M_08_14ANG_00449,impostor,False,True,0,impostor,0.9192205667495728
