trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,ecapa_cosine_score
trial_025762,M_26,CMPL_M_26_03ALX_00015,M_09,CMPL_M_09_09ALX_00314,impostor,False,True,0,impostor,-0.06417161226272583
trial_025763,M_35,CMPL_M_35_15ALX_00068,M_03,CMPL_M_03_08MAB_00803,impostor,False,True,0,impostor,0.20084229111671448
trial_025764,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00495,genuine,True,True,1,genuine,0.5943970084190369
trial_025765,F_10,CMPL_F_10_13ALX_00070,F_03,CMPL_F_03_09MAB_00158,impostor,False,True,0,impostor,0.5328419804573059
trial_025766,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00502,genuine,True,True,1,genuine,0.49546927213668823
trial_025767,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00240,genuine,True,True,1,genuine,0.48185986280441284
trial_025768,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00520,genuine,True,True,1,genuine,0.5225615501403809
trial_025769,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00269,genuine,True,True,1,genuine,0.6335223913192749
trial_025770,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_08ALX_00237,genuine,True,True,1,genuine,0.37229740619659424
trial_025771,M_49,CMPL_M_49_07ALX_00007,M_14,CMPL_M_14_06ANG_00145,impostor,False,True,0,impostor,0.06653186678886414
trial_025772,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_05MAB_00051,genuine,True,True,1,genuine,0.8092383146286011
trial_025773,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00066,genuine,True,True,1,genuine,0.5888687372207642
trial_025774,F_17,CMPL_F_17_08CAR_00071,F_01,CMPL_F_01_12MAB_00677,impostor,False,True,0,impostor,0.3758021891117096
trial_025775,M_14,CMPL_M_14_06ANG_00222,M_04,CMPL_M_04_02ANG_00335,impostor,False,True,0,impostor,0.13608092069625854
trial_025776,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00020,genuine,True,True,1,genuine,0.46389371156692505
trial_025777,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_10ANG_00627,genuine,True,True,1,genuine,0.383405864238739
trial_025778,M_27,CMPL_M_27_05MAB_00052,M_01,CMPL_M_01_10ANG_00972,impostor,False,True,0,impostor,0.357784628868103
trial_025779,M_40,CMPL_M_40_08ANG_00008,M_04,CMPL_M_04_02ALX_00140,impostor,False,True,0,impostor,0.07758023589849472
trial_025780,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00210,genuine,True,True,1,genuine,0.7489582300186157
trial_025781,M_32,CMPL_M_32_03MAB_00021,M_04,CMPL_M_04_02ANG_00365,impostor,False,True,0,impostor,0.21781444549560547
trial_025782,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00566,genuine,True,True,1,genuine,0.44910043478012085
trial_025783,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01055,genuine,True,True,1,genuine,0.35416197776794434
trial_025784,F_33,CMPL_F_33_06ANG_00018,F_05,CMPL_F_05_01CAR_00117,impostor,False,True,0,impostor,0.28849488496780396
trial_025785,M_36,CMPL_M_36_04MAB_00006,M_20,CMPL_M_20_08ALX_00150,impostor,False,True,0,impostor,0.1645285040140152
trial_025786,F_20,CMPL_F_20_05CAR_00066,F_05,CMPL_F_05_01CAR_00104,impostor,False,True,0,impostor,0.3689209222793579
trial_025787,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01284,genuine,True,True,1,genuine,0.5312331318855286
trial_025788,M_33,CMPL_M_33_09ANG_00068,M_22,CMPL_M_22_05MAB_00028,impostor,False,True,0,impostor,0.12236403673887253
trial_025789,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00045,genuine,True,True,1,genuine,0.37779879570007324
trial_025790,M_16,CMPL_M_16_03ALX_00105,M_03,CMPL_M_03_07MAB_00461,impostor,False,True,0,impostor,0.0479690320789814
trial_025791,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00039,genuine,True,True,1,genuine,0.5850769877433777
trial_025792,F_04,CMPL_F_04_12ANG_00215,F_05,CMPL_F_05_01CAR_00077,impostor,False,True,0,impostor,0.32294780015945435
trial_025793,F_31,CMPL_F_31_04CAR_00007,F_31,CMPL_F_31_04CAR_00013,genuine,True,True,1,genuine,0.6626413464546204
trial_025794,F_29,CMPL_F_29_06CAR_00012,F_29,CMPL_F_29_06CAR_00023,genuine,True,True,1,genuine,0.699790358543396
trial_025795,M_48,CMPL_M_48_05ANG_00003,M_45,CMPL_M_45_13MAB_00012,impostor,False,True,0,impostor,0.11713609099388123
trial_025796,M_43,CMPL_M_43_14MAB_00025,M_49,CMPL_M_49_07ALX_00028,impostor,False,True,0,impostor,0.23583769798278809
trial_025797,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00218,genuine,True,True,1,genuine,0.4169742166996002
trial_025798,M_33,CMPL_M_33_09ANG_00068,M_17,CMPL_M_17_10MAB_00096,impostor,False,True,0,impostor,-0.009934227913618088
trial_025799,F_29,CMPL_F_29_06CAR_00012,F_19,CMPL_F_19_08CAR_00030,impostor,False,True,0,impostor,-0.11063028872013092
trial_025800,M_03,CMPL_M_03_08MAB_00709,M_34,CMPL_M_34_09ALX_00054,impostor,False,True,0,impostor,0.12318944931030273
trial_025801,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00100,genuine,True,True,1,genuine,0.5494951605796814
trial_025802,M_03,CMPL_M_03_08MAB_00709,M_27,CMPL_M_27_15ALX_00111,impostor,False,True,0,impostor,0.2909316420555115
trial_025803,F_28,CMPL_F_28_13MAB_00013,F_12,CMPL_F_12_06CAR_00065,impostor,False,True,0,impostor,0.14762330055236816
trial_025804,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00051,genuine,True,True,1,genuine,0.6630942821502686
trial_025805,F_15,CMPL_F_15_06ANG_00085,F_20,CMPL_F_20_04CAR_00013,impostor,False,True,0,impostor,0.23582470417022705
trial_025806,F_16,CMPL_F_16_03MAB_00082,F_03,CMPL_F_03_09MAB_00291,impostor,False,True,0,impostor,0.18136048316955566
trial_025807,M_15,CMPL_M_15_08ANG_00211,M_01,CMPL_M_01_04MAB_00889,impostor,False,True,0,impostor,0.1830187439918518
trial_025808,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00235,genuine,True,True,1,genuine,0.43557894229888916
trial_025809,M_19,CMPL_M_19_11ALX_00110,M_13,CMPL_M_13_12MAB_00223,impostor,False,True,0,impostor,0.07205252349376678
trial_025810,M_53,CMPL_M_53_05MAB_00004,M_34,CMPL_M_34_09ALX_00044,impostor,False,True,0,impostor,0.325802743434906
trial_025811,M_47,CMPL_M_47_03ALX_00029,M_47,CMPL_M_47_03ALX_00004,genuine,True,True,1,genuine,0.6361512541770935
trial_025812,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_08ANG_00137,genuine,True,True,1,genuine,0.48441168665885925
trial_025813,F_04,CMPL_F_04_12ANG_00215,F_09,CMPL_F_09_06ANG_00043,impostor,False,True,0,impostor,0.07603415846824646
trial_025814,M_46,CMPL_M_46_04MAB_00011,M_34,CMPL_M_34_09ALX_00100,impostor,False,True,0,impostor,0.157230943441391
trial_025815,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13ALX_00783,genuine,True,True,1,genuine,0.5997379422187805
trial_025816,M_10,CMPL_M_10_09ANG_00243,M_02,CMPL_M_02_04ANG_00293,impostor,False,True,0,impostor,0.09911393374204636
trial_025817,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00435,genuine,True,True,1,genuine,0.6188589334487915
trial_025818,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00032,genuine,True,True,1,genuine,0.7392436265945435
trial_025819,M_50,CMPL_M_50_14MAB_00026,M_01,CMPL_M_01_14ALX_01732,impostor,False,True,0,impostor,0.13203418254852295
trial_025820,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00830,genuine,True,True,1,genuine,0.4804181754589081
trial_025821,M_33,CMPL_M_33_09ANG_00068,M_03,CMPL_M_03_08MAB_00752,impostor,False,True,0,impostor,0.3317839801311493
trial_025822,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00589,genuine,True,True,1,genuine,0.6915674805641174
trial_025823,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00169,genuine,True,True,1,genuine,0.6661550998687744
trial_025824,M_29,CMPL_M_29_12ALX_00011,M_15,CMPL_M_15_08ANG_00153,impostor,False,True,0,impostor,0.19930532574653625
trial_025825,F_26,CMPL_F_26_14MAB_00029,F_01,CMPL_F_01_11MAB_00538,impostor,False,True,0,impostor,0.14075002074241638
trial_025826,M_38,CMPL_M_38_05ANG_00009,M_38,CMPL_M_38_05ANG_00013,genuine,True,True,1,genuine,0.8647629022598267
trial_025827,F_23,CMPL_F_23_02CAR_00050,F_01,CMPL_F_01_12MAB_00661,impostor,False,True,0,impostor,0.2940923571586609
trial_025828,M_25,CMPL_M_25_06ANG_00125,M_08,CMPL_M_08_14ANG_00225,impostor,False,True,0,impostor,0.16131211817264557
trial_025829,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_05MAB_00074,genuine,True,True,1,genuine,0.6101442575454712
trial_025830,M_04,CMPL_M_04_02ANG_00433,M_37,CMPL_M_37_14MAB_00019,impostor,False,True,0,impostor,0.08480204641819
trial_025831,M_12,CMPL_M_12_08ANG_00113,M_05,CMPL_M_05_05ANG_00124,impostor,False,True,0,impostor,0.13282757997512817
trial_025832,M_36,CMPL_M_36_04MAB_00006,M_19,CMPL_M_19_11ALX_00085,impostor,False,True,0,impostor,0.19625388085842133
trial_025833,M_26,CMPL_M_26_03ALX_00015,M_30,CMPL_M_30_10ALX_00104,impostor,False,True,0,impostor,0.23539698123931885
trial_025834,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00441,genuine,True,True,1,genuine,0.5361851453781128
trial_025835,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_03ALX_00039,genuine,True,True,1,genuine,0.6217027902603149
trial_025836,M_37,CMPL_M_37_14MAB_00049,M_37,CMPL_M_37_14MAB_00025,genuine,True,True,1,genuine,0.7678611278533936
trial_025837,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00110,genuine,True,True,1,genuine,0.6577062010765076
trial_025838,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00164,genuine,True,True,1,genuine,0.567082405090332
trial_025839,F_02,CMPL_F_02_02MAB_00241,F_22,CMPL_F_22_06ALX_00043,impostor,False,True,0,impostor,0.22961309552192688
trial_025840,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00150,genuine,True,True,1,genuine,0.45840325951576233
trial_025841,M_14,CMPL_M_14_06ANG_00222,M_17,CMPL_M_17_10MAB_00112,impostor,False,True,0,impostor,0.2272382527589798
trial_025842,M_22,CMPL_M_22_15ALX_00121,M_23,CMPL_M_23_01ALX_00031,impostor,False,True,0,impostor,0.17248192429542542
trial_025843,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00474,genuine,True,True,1,genuine,0.6007548570632935
trial_025844,M_41,CMPL_M_41_14MAB_00025,M_06,CMPL_M_06_11ANG_00166,impostor,False,True,0,impostor,0.2034185230731964
trial_025845,M_27,CMPL_M_27_05MAB_00052,M_24,CMPL_M_24_07ANG_00050,impostor,False,True,0,impostor,0.045378439128398895
trial_025846,M_10,CMPL_M_10_09ANG_00243,M_22,CMPL_M_22_05MAB_00004,impostor,False,True,0,impostor,0.21127015352249146
trial_025847,F_27,CMPL_F_27_03ANG_00024,F_03,CMPL_F_03_09MAB_00123,impostor,False,True,0,impostor,0.2543897032737732
trial_025848,F_08,CMPL_F_08_10MAB_00093,F_04,CMPL_F_04_12ANG_00080,impostor,False,True,0,impostor,0.23920488357543945
trial_025849,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00332,genuine,True,True,1,genuine,0.6936846971511841
trial_025850,M_14,CMPL_M_14_06ANG_00222,M_10,CMPL_M_10_09ANG_00185,impostor,False,True,0,impostor,0.21250078082084656
trial_025851,M_35,CMPL_M_35_15ALX_00068,M_46,CMPL_M_46_04MAB_00046,impostor,False,True,0,impostor,0.15883764624595642
trial_025852,F_12,CMPL_F_12_06CAR_00056,F_01,CMPL_F_01_06MAB_00179,impostor,False,True,0,impostor,0.05806707218289375
trial_025853,F_32,CMPL_F_32_11ANG_00011,F_10,CMPL_F_10_13ALX_00034,impostor,False,True,0,impostor,0.44427645206451416
trial_025854,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00350,genuine,True,True,1,genuine,0.6582836508750916
trial_025855,F_27,CMPL_F_27_03ANG_00024,F_10,CMPL_F_10_13ALX_00051,impostor,False,True,0,impostor,0.17433740198612213
trial_025856,M_12,CMPL_M_12_08ANG_00113,M_13,CMPL_M_13_12MAB_00113,impostor,False,True,0,impostor,0.16721266508102417
trial_025857,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00415,genuine,True,True,1,genuine,0.5324483513832092
trial_025858,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00009,genuine,True,True,1,genuine,0.5402042269706726
trial_025859,M_27,CMPL_M_27_05MAB_00052,M_01,CMPL_M_01_14ALX_01681,impostor,False,True,0,impostor,0.05406608432531357
trial_025860,M_44,CMPL_M_44_14MAB_00035,M_04,CMPL_M_04_02ANG_00258,impostor,False,True,0,impostor,0.16423830389976501
trial_025861,M_26,CMPL_M_26_03ALX_00015,M_07,CMPL_M_07_07MAB_00350,impostor,False,True,0,impostor,-0.035203829407691956
trial_025862,M_09,CMPL_M_09_09ALX_00358,M_08,CMPL_M_08_14ANG_00300,impostor,False,True,0,impostor,0.3157840967178345
trial_025863,M_36,CMPL_M_36_04MAB_00006,M_34,CMPL_M_34_09ALX_00008,impostor,False,True,0,impostor,0.10074840486049652
trial_025864,M_21,CMPL_M_21_11MAB_00178,M_13,CMPL_M_13_12MAB_00035,impostor,False,True,0,impostor,0.2676285207271576
trial_025865,M_23,CMPL_M_23_01ALX_00103,M_27,CMPL_M_27_05MAB_00020,impostor,False,True,0,impostor,0.05255429819226265
trial_025866,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00478,genuine,True,True,1,genuine,0.4645349383354187
trial_025867,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00303,genuine,True,True,1,genuine,0.3713536858558655
trial_025868,M_49,CMPL_M_49_07ALX_00007,M_07,CMPL_M_07_07MAB_00359,impostor,False,True,0,impostor,0.07381609082221985
trial_025869,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00159,genuine,True,True,1,genuine,0.5203111171722412
trial_025870,F_12,CMPL_F_12_06CAR_00056,F_09,CMPL_F_09_06ANG_00064,impostor,False,True,0,impostor,0.08902682363986969
trial_025871,M_19,CMPL_M_19_11ALX_00110,M_05,CMPL_M_05_05ANG_00078,impostor,False,True,0,impostor,0.11341555416584015
trial_025872,M_40,CMPL_M_40_08ANG_00008,M_04,CMPL_M_04_02ANG_00440,impostor,False,True,0,impostor,0.05632500723004341
trial_025873,M_46,CMPL_M_46_04MAB_00011,M_07,CMPL_M_07_07MAB_00433,impostor,False,True,0,impostor,0.08414560556411743
trial_025874,M_12,CMPL_M_12_08ANG_00113,M_23,CMPL_M_23_01ALX_00042,impostor,False,True,0,impostor,-0.08966609835624695
trial_025875,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01429,genuine,True,True,1,genuine,0.4387432336807251
trial_025876,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00198,genuine,True,True,1,genuine,0.44352373480796814
trial_025877,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00452,genuine,True,True,1,genuine,0.604629397392273
trial_025878,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_04MAB_00219,genuine,True,True,1,genuine,0.5438958406448364
trial_025879,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00009,genuine,True,True,1,genuine,0.46653467416763306
trial_025880,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00307,genuine,True,True,1,genuine,0.5881757736206055
trial_025881,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00105,genuine,True,True,1,genuine,0.5964009761810303
trial_025882,M_25,CMPL_M_25_06ANG_00125,M_25,CMPL_M_25_06ANG_00052,genuine,True,True,1,genuine,0.4463098347187042
trial_025883,M_30,CMPL_M_30_10ALX_00103,M_01,CMPL_M_01_03ANG_00325,impostor,False,True,0,impostor,-0.020359423011541367
trial_025884,M_41,CMPL_M_41_14MAB_00025,M_03,CMPL_M_03_08MAB_00851,impostor,False,True,0,impostor,0.039585012942552567
trial_025885,M_28,CMPL_M_28_12ANG_00055,M_10,CMPL_M_10_09ANG_00284,impostor,False,True,0,impostor,0.35116690397262573
trial_025886,M_02,CMPL_M_02_03ANG_00022,M_43,CMPL_M_43_14MAB_00048,impostor,False,True,0,impostor,0.11285052448511124
trial_025887,M_32,CMPL_M_32_03MAB_00021,M_32,CMPL_M_32_03MAB_00048,genuine,True,True,1,genuine,0.667156457901001
trial_025888,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00528,genuine,True,True,1,genuine,0.31252017617225647
trial_025889,M_28,CMPL_M_28_12ANG_00055,M_39,CMPL_M_39_06MAB_00064,impostor,False,True,0,impostor,0.33431345224380493
trial_025890,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01MAB_00371,genuine,True,True,1,genuine,0.676034152507782
trial_025891,M_35,CMPL_M_35_15ALX_00068,M_34,CMPL_M_34_09ALX_00025,impostor,False,True,0,impostor,0.337490051984787
trial_025892,M_41,CMPL_M_41_14MAB_00025,M_03,CMPL_M_03_07MAB_00477,impostor,False,True,0,impostor,0.10166438668966293
trial_025893,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00081,genuine,True,True,1,genuine,0.3547692894935608
trial_025894,M_21,CMPL_M_21_11MAB_00178,M_10,CMPL_M_10_09ANG_00071,impostor,False,True,0,impostor,0.17800086736679077
trial_025895,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00286,genuine,True,True,1,genuine,0.45223814249038696
trial_025896,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_15ALX_00134,genuine,True,True,1,genuine,0.6568933725357056
trial_025897,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00131,genuine,True,True,1,genuine,0.7613962888717651
trial_025898,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00048,genuine,True,True,1,genuine,0.7402698993682861
trial_025899,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00317,genuine,True,True,1,genuine,0.5170670747756958
trial_025900,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12MAB_00690,genuine,True,True,1,genuine,0.7660845518112183
trial_025901,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00006,genuine,True,True,1,genuine,0.6119059324264526
trial_025902,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_03MAB_00077,genuine,True,True,1,genuine,0.31332093477249146
trial_025903,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01357,genuine,True,True,1,genuine,0.5863354206085205
trial_025904,F_18,CMPL_F_18_06MAB_00027,F_06,CMPL_F_06_13MAB_00134,impostor,False,True,0,impostor,0.10552926361560822
trial_025905,M_26,CMPL_M_26_03ALX_00015,M_01,CMPL_M_01_13ANG_01394,impostor,False,True,0,impostor,0.032948024570941925
trial_025906,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00345,genuine,True,True,1,genuine,0.6715753674507141
trial_025907,M_35,CMPL_M_35_15ALX_00068,M_02,CMPL_M_02_04ANG_00485,impostor,False,True,0,impostor,0.12155834585428238
trial_025908,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01475,genuine,True,True,1,genuine,0.5242843627929688
trial_025909,M_44,CMPL_M_44_14MAB_00035,M_44,CMPL_M_44_14MAB_00042,genuine,True,True,1,genuine,0.7255814075469971
trial_025910,M_45,CMPL_M_45_13MAB_00024,M_45,CMPL_M_45_13MAB_00003,genuine,True,True,1,genuine,0.8020647764205933
trial_025911,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00070,genuine,True,True,1,genuine,0.4470464289188385
trial_025912,M_30,CMPL_M_30_10ALX_00103,M_30,CMPL_M_30_10ALX_00105,genuine,True,True,1,genuine,0.7013905048370361
trial_025913,M_12,CMPL_M_12_08ANG_00113,M_03,CMPL_M_03_01MAB_00385,impostor,False,True,0,impostor,0.35739246010780334
trial_025914,F_27,CMPL_F_27_03ANG_00024,F_27,CMPL_F_27_03ANG_00008,genuine,True,True,1,genuine,0.723940372467041
trial_025915,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00112,genuine,True,True,1,genuine,0.4505620002746582
trial_025916,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_04ALX_00001,genuine,True,True,1,genuine,0.6238435506820679
trial_025917,M_12,CMPL_M_12_08ANG_00113,M_04,CMPL_M_04_02ALX_00033,impostor,False,True,0,impostor,0.08032302558422089
trial_025918,M_36,CMPL_M_36_04MAB_00006,M_28,CMPL_M_28_12ANG_00003,impostor,False,True,0,impostor,0.2420334815979004
trial_025919,F_13,CMPL_F_13_11ANG_00086,F_13,CMPL_F_13_11ANG_00013,genuine,True,True,1,genuine,0.4185348153114319
trial_025920,M_45,CMPL_M_45_13MAB_00024,M_01,CMPL_M_01_04ANG_00750,impostor,False,True,0,impostor,-0.03765760362148285
trial_025921,M_04,CMPL_M_04_02ANG_00433,M_41,CMPL_M_41_14MAB_00006,impostor,False,True,0,impostor,0.06255088746547699
trial_025922,M_36,CMPL_M_36_04MAB_00006,M_42,CMPL_M_42_06ALX_00015,impostor,False,True,0,impostor,0.047762542963027954
trial_025923,M_38,CMPL_M_38_05ANG_00009,M_19,CMPL_M_19_11ALX_00037,impostor,False,True,0,impostor,0.32337117195129395
trial_025924,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00619,genuine,True,True,1,genuine,0.7720234394073486
trial_025925,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00181,genuine,True,True,1,genuine,0.6465551257133484
trial_025926,M_14,CMPL_M_14_06ANG_00222,M_08,CMPL_M_08_14ANG_00306,impostor,False,True,0,impostor,0.2091009020805359
trial_025927,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01575,genuine,True,True,1,genuine,0.4049714207649231
trial_025928,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00071,genuine,True,True,1,genuine,0.4788867235183716
trial_025929,M_22,CMPL_M_22_15ALX_00121,M_05,CMPL_M_05_05ANG_00148,impostor,False,True,0,impostor,0.11514773964881897
trial_025930,M_26,CMPL_M_26_03ALX_00015,M_22,CMPL_M_22_15ALX_00099,impostor,False,True,0,impostor,0.15221022069454193
trial_025931,F_18,CMPL_F_18_06MAB_00027,F_18,CMPL_F_18_06MAB_00039,genuine,True,True,1,genuine,0.6899123191833496
trial_025932,M_15,CMPL_M_15_08ANG_00211,M_26,CMPL_M_26_05ANG_00025,impostor,False,True,0,impostor,0.09173159301280975
trial_025933,M_49,CMPL_M_49_07ALX_00007,M_34,CMPL_M_34_09ALX_00072,impostor,False,True,0,impostor,0.155233696103096
trial_025934,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00030,genuine,True,True,1,genuine,0.7634692192077637
trial_025935,F_12,CMPL_F_12_06CAR_00056,F_12,CMPL_F_12_06CAR_00039,genuine,True,True,1,genuine,0.7875025272369385
trial_025936,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00062,genuine,True,True,1,genuine,0.7751201391220093
trial_025937,M_10,CMPL_M_10_09ANG_00243,M_03,CMPL_M_03_08MAB_00692,impostor,False,True,0,impostor,0.3323224186897278
trial_025938,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_11MAB_00540,genuine,True,True,1,genuine,0.645747721195221
trial_025939,F_03,CMPL_F_03_09MAB_00142,F_01,CMPL_F_01_06MAB_00147,impostor,False,True,0,impostor,0.40425264835357666
trial_025940,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01325,genuine,True,True,1,genuine,0.4834962487220764
trial_025941,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00034,genuine,True,True,1,genuine,0.6230310797691345
trial_025942,M_41,CMPL_M_41_14MAB_00025,M_08,CMPL_M_08_14ANG_00199,impostor,False,True,0,impostor,0.05942681431770325
trial_025943,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00440,genuine,True,True,1,genuine,0.47615301609039307
trial_025944,M_16,CMPL_M_16_03ALX_00105,M_29,CMPL_M_29_12ALX_00008,impostor,False,True,0,impostor,0.15183939039707184
trial_025945,M_40,CMPL_M_40_08ANG_00008,M_05,CMPL_M_05_05ANG_00069,impostor,False,True,0,impostor,0.08996294438838959
trial_025946,M_31,CMPL_M_31_11MAB_00120,M_01,CMPL_M_01_04ANG_00585,impostor,False,True,0,impostor,0.1004592776298523
trial_025947,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00242,genuine,True,True,1,genuine,0.5122549533843994
trial_025948,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_08ANG_00233,genuine,True,True,1,genuine,0.40584129095077515
trial_025949,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00405,genuine,True,True,1,genuine,0.32774782180786133
trial_025950,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00056,genuine,True,True,1,genuine,0.5995842814445496
trial_025951,M_04,CMPL_M_04_02ANG_00433,M_01,CMPL_M_01_13ANG_01566,impostor,False,True,0,impostor,0.06864383816719055
trial_025952,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00139,genuine,True,True,1,genuine,0.43854212760925293
trial_025953,M_28,CMPL_M_28_12ANG_00055,M_28,CMPL_M_28_12ANG_00122,genuine,True,True,1,genuine,0.4579470455646515
trial_025954,M_37,CMPL_M_37_14MAB_00049,M_37,CMPL_M_37_14MAB_00056,genuine,True,True,1,genuine,0.7913212776184082
trial_025955,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00604,genuine,True,True,1,genuine,0.7283143997192383
trial_025956,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00085,genuine,True,True,1,genuine,0.41132989525794983
trial_025957,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00038,genuine,True,True,1,genuine,0.623009204864502
