trial_id,enrollment_speaker_id,enrollment_audio_id,enrollment_audio_path,test_speaker_id,test_audio_id,test_audio_path,gender_enrollment,gender_test,trial_type,same_speaker,same_gender,label
trial_018667,F_11,CMPL_F_11_06ANG_00030,CMPL_F_11_06ANG_00030.flac,F_06,CMPL_F_06_13MAB_00033,CMPL_F_06_13MAB_00033.flac,female,female,impostor,False,True,0
trial_018668,M_27,CMPL_M_27_05MAB_00052,CMPL_M_27_05MAB_00052.flac,M_09,CMPL_M_09_09MAB_00374,CMPL_M_09_09MAB_00374.flac,male,male,impostor,False,True,0
trial_018669,M_28,CMPL_M_28_12ANG_00055,CMPL_M_28_12ANG_00055.flac,M_28,CMPL_M_28_12ANG_00098,CMPL_M_28_12ANG_00098.flac,male,male,genuine,True,True,1
trial_018670,F_07,CMPL_F_07_04ALX_00020,CMPL_F_07_04ALX_00020.flac,F_07,CMPL_F_07_10MAB_00111,CMPL_F_07_10MAB_00111.flac,female,female,genuine,True,True,1
trial_018671,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_09,CMPL_M_09_08MAB_00258,CMPL_M_09_08MAB_00258.flac,male,male,impostor,False,True,0
trial_018672,F_10,CMPL_F_10_13ALX_00070,CMPL_F_10_13ALX_00070.flac,F_07,CMPL_F_07_04ALX_00028,CMPL_F_07_04ALX_00028.flac,female,female,impostor,False,True,0
trial_018673,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_17,CMPL_M_17_07ANG_00051,CMPL_M_17_07ANG_00051.flac,male,male,impostor,False,True,0
trial_018674,M_26,CMPL_M_26_03ALX_00015,CMPL_M_26_03ALX_00015.flac,M_01,CMPL_M_01_13ANG_01408,CMPL_M_01_13ANG_01408.flac,male,male,impostor,False,True,0
trial_018675,F_05,CMPL_F_05_01CAR_00021,CMPL_F_05_01CAR_00021.flac,F_05,CMPL_F_05_01CAR_00067,CMPL_F_05_01CAR_00067.flac,female,female,genuine,True,True,1
trial_018676,F_17,CMPL_F_17_08CAR_00071,CMPL_F_17_08CAR_00071.flac,F_02,CMPL_F_02_02MAB_00445,CMPL_F_02_02MAB_00445.flac,female,female,impostor,False,True,0
trial_018677,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ALX_00103,CMPL_M_04_02ALX_00103.flac,male,male,genuine,True,True,1
trial_018678,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_21,CMPL_M_21_11MAB_00008,CMPL_M_21_11MAB_00008.flac,male,male,impostor,False,True,0
trial_018679,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00043,CMPL_F_02_02MAB_00043.flac,female,female,genuine,True,True,1
trial_018680,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00262,CMPL_F_02_02MAB_00262.flac,female,female,genuine,True,True,1
trial_018681,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_02ANG_00129,CMPL_M_09_02ANG_00129.flac,male,male,genuine,True,True,1
trial_018682,M_40,CMPL_M_40_08ANG_00008,CMPL_M_40_08ANG_00008.flac,M_04,CMPL_M_04_02ALX_00075,CMPL_M_04_02ALX_00075.flac,male,male,impostor,False,True,0
trial_018683,F_23,CMPL_F_23_02CAR_00050,CMPL_F_23_02CAR_00050.flac,F_01,CMPL_F_01_09ANG_00461,CMPL_F_01_09ANG_00461.flac,female,female,impostor,False,True,0
trial_018684,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_01ANG_00264,CMPL_M_03_01ANG_00264.flac,male,male,genuine,True,True,1
trial_018685,F_31,CMPL_F_31_04CAR_00007,CMPL_F_31_04CAR_00007.flac,F_01,CMPL_F_01_09ANG_00325,CMPL_F_01_09ANG_00325.flac,female,female,impostor,False,True,0
trial_018686,M_06,CMPL_M_06_11ANG_00272,CMPL_M_06_11ANG_00272.flac,M_03,CMPL_M_03_07MAB_00444,CMPL_M_03_07MAB_00444.flac,male,male,impostor,False,True,0
trial_018687,F_05,CMPL_F_05_01CAR_00021,CMPL_F_05_01CAR_00021.flac,F_16,CMPL_F_16_03MAB_00086,CMPL_F_16_03MAB_00086.flac,female,female,impostor,False,True,0
trial_018688,F_27,CMPL_F_27_03ANG_00024,CMPL_F_27_03ANG_00024.flac,F_26,CMPL_F_26_14MAB_00031,CMPL_F_26_14MAB_00031.flac,female,female,impostor,False,True,0
trial_018689,F_20,CMPL_F_20_05CAR_00066,CMPL_F_20_05CAR_00066.flac,F_20,CMPL_F_20_04CAR_00028,CMPL_F_20_04CAR_00028.flac,female,female,genuine,True,True,1
trial_018690,M_35,CMPL_M_35_15ALX_00068,CMPL_M_35_15ALX_00068.flac,M_31,CMPL_M_31_11MAB_00065,CMPL_M_31_11MAB_00065.flac,male,male,impostor,False,True,0
trial_018691,F_14,CMPL_F_14_06MAB_00078,CMPL_F_14_06MAB_00078.flac,F_23,CMPL_F_23_02CAR_00006,CMPL_F_23_02CAR_00006.flac,female,female,impostor,False,True,0
trial_018692,F_03,CMPL_F_03_09MAB_00142,CMPL_F_03_09MAB_00142.flac,F_03,CMPL_F_03_09MAB_00287,CMPL_F_03_09MAB_00287.flac,female,female,genuine,True,True,1
trial_018693,F_22,CMPL_F_22_06ALX_00053,CMPL_F_22_06ALX_00053.flac,F_01,CMPL_F_01_03MAB_00044,CMPL_F_01_03MAB_00044.flac,female,female,impostor,False,True,0
trial_018694,F_29,CMPL_F_29_06CAR_00012,CMPL_F_29_06CAR_00012.flac,F_02,CMPL_F_02_02MAB_00052,CMPL_F_02_02MAB_00052.flac,female,female,impostor,False,True,0
trial_018695,F_05,CMPL_F_05_01CAR_00021,CMPL_F_05_01CAR_00021.flac,F_05,CMPL_F_05_01CAR_00055,CMPL_F_05_01CAR_00055.flac,female,female,genuine,True,True,1
trial_018696,M_48,CMPL_M_48_05ANG_00003,CMPL_M_48_05ANG_00003.flac,M_13,CMPL_M_13_12MAB_00286,CMPL_M_13_12MAB_00286.flac,male,male,impostor,False,True,0
trial_018697,F_04,CMPL_F_04_12ANG_00215,CMPL_F_04_12ANG_00215.flac,F_04,CMPL_F_04_12ANG_00137,CMPL_F_04_12ANG_00137.flac,female,female,genuine,True,True,1
trial_018698,M_10,CMPL_M_10_09ANG_00243,CMPL_M_10_09ANG_00243.flac,M_10,CMPL_M_10_09ANG_00165,CMPL_M_10_09ANG_00165.flac,male,male,genuine,True,True,1
trial_018699,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_08ANG_00207,CMPL_F_01_08ANG_00207.flac,female,female,genuine,True,True,1
trial_018700,F_03,CMPL_F_03_09MAB_00142,CMPL_F_03_09MAB_00142.flac,F_03,CMPL_F_03_09MAB_00189,CMPL_F_03_09MAB_00189.flac,female,female,genuine,True,True,1
trial_018701,M_31,CMPL_M_31_11MAB_00120,CMPL_M_31_11MAB_00120.flac,M_05,CMPL_M_05_05ANG_00431,CMPL_M_05_05ANG_00431.flac,male,male,impostor,False,True,0
trial_018702,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_08,CMPL_M_08_14ANG_00296,CMPL_M_08_14ANG_00296.flac,male,male,impostor,False,True,0
trial_018703,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_03ANG_00318,CMPL_M_01_03ANG_00318.flac,male,male,genuine,True,True,1
trial_018704,M_15,CMPL_M_15_08ANG_00211,CMPL_M_15_08ANG_00211.flac,M_01,CMPL_M_01_14ALX_01696,CMPL_M_01_14ALX_01696.flac,male,male,impostor,False,True,0
trial_018705,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_04,CMPL_M_04_02ANG_00604,CMPL_M_04_02ANG_00604.flac,male,male,impostor,False,True,0
trial_018706,M_11,CMPL_M_11_07ANG_00036,CMPL_M_11_07ANG_00036.flac,M_11,CMPL_M_11_07ANG_00151,CMPL_M_11_07ANG_00151.flac,male,male,genuine,True,True,1
trial_018707,F_03,CMPL_F_03_09MAB_00142,CMPL_F_03_09MAB_00142.flac,F_03,CMPL_F_03_09MAB_00265,CMPL_F_03_09MAB_00265.flac,female,female,genuine,True,True,1
trial_018708,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_06ALX_00906,CMPL_M_01_06ALX_00906.flac,male,male,genuine,True,True,1
trial_018709,M_14,CMPL_M_14_06ANG_00222,CMPL_M_14_06ANG_00222.flac,M_04,CMPL_M_04_02ALX_00122,CMPL_M_04_02ALX_00122.flac,male,male,impostor,False,True,0
trial_018710,F_28,CMPL_F_28_13MAB_00013,CMPL_F_28_13MAB_00013.flac,F_01,CMPL_F_01_09ANG_00388,CMPL_F_01_09ANG_00388.flac,female,female,impostor,False,True,0
trial_018711,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_02,CMPL_M_02_10ANG_00628,CMPL_M_02_10ANG_00628.flac,male,male,genuine,True,True,1
trial_018712,M_41,CMPL_M_41_14MAB_00025,CMPL_M_41_14MAB_00025.flac,M_11,CMPL_M_11_07ANG_00183,CMPL_M_11_07ANG_00183.flac,male,male,impostor,False,True,0
trial_018713,M_39,CMPL_M_39_06MAB_00047,CMPL_M_39_06MAB_00047.flac,M_11,CMPL_M_11_07ANG_00073,CMPL_M_11_07ANG_00073.flac,male,male,impostor,False,True,0
trial_018714,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_08,CMPL_M_08_14ANG_00156,CMPL_M_08_14ANG_00156.flac,male,male,genuine,True,True,1
trial_018715,F_03,CMPL_F_03_09MAB_00142,CMPL_F_03_09MAB_00142.flac,F_03,CMPL_F_03_09MAB_00107,CMPL_F_03_09MAB_00107.flac,female,female,genuine,True,True,1
trial_018716,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_08,CMPL_M_08_14ANG_00442,CMPL_M_08_14ANG_00442.flac,male,male,impostor,False,True,0
trial_018717,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_03ANG_00055,CMPL_M_01_03ANG_00055.flac,male,male,genuine,True,True,1
trial_018718,M_20,CMPL_M_20_08ALX_00016,CMPL_M_20_08ALX_00016.flac,M_20,CMPL_M_20_08ALX_00029,CMPL_M_20_08ALX_00029.flac,male,male,genuine,True,True,1
trial_018719,F_29,CMPL_F_29_06CAR_00012,CMPL_F_29_06CAR_00012.flac,F_14,CMPL_F_14_06MAB_00085,CMPL_F_14_06MAB_00085.flac,female,female,impostor,False,True,0
trial_018720,M_19,CMPL_M_19_11ALX_00110,CMPL_M_19_11ALX_00110.flac,M_11,CMPL_M_11_07ANG_00031,CMPL_M_11_07ANG_00031.flac,male,male,impostor,False,True,0
trial_018721,M_10,CMPL_M_10_09ANG_00243,CMPL_M_10_09ANG_00243.flac,M_41,CMPL_M_41_14MAB_00038,CMPL_M_41_14MAB_00038.flac,male,male,impostor,False,True,0
trial_018722,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00111,CMPL_F_02_02MAB_00111.flac,female,female,genuine,True,True,1
trial_018723,M_52,CMPL_M_52_13ALX_00005,CMPL_M_52_13ALX_00005.flac,M_01,CMPL_M_01_03ANG_00029,CMPL_M_01_03ANG_00029.flac,male,male,impostor,False,True,0
trial_018724,M_13,CMPL_M_13_12MAB_00080,CMPL_M_13_12MAB_00080.flac,M_07,CMPL_M_07_01ANG_00175,CMPL_M_07_01ANG_00175.flac,male,male,impostor,False,True,0
trial_018725,F_13,CMPL_F_13_11ANG_00086,CMPL_F_13_11ANG_00086.flac,F_05,CMPL_F_05_01CAR_00145,CMPL_F_05_01CAR_00145.flac,female,female,impostor,False,True,0
trial_018726,M_11,CMPL_M_11_07ANG_00036,CMPL_M_11_07ANG_00036.flac,M_11,CMPL_M_11_07ANG_00199,CMPL_M_11_07ANG_00199.flac,male,male,genuine,True,True,1
trial_018727,M_13,CMPL_M_13_12MAB_00080,CMPL_M_13_12MAB_00080.flac,M_01,CMPL_M_01_04ANG_00574,CMPL_M_01_04ANG_00574.flac,male,male,impostor,False,True,0
trial_018728,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_13,CMPL_M_13_12MAB_00155,CMPL_M_13_12MAB_00155.flac,male,male,impostor,False,True,0
trial_018729,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_06MAB_00176,CMPL_F_01_06MAB_00176.flac,female,female,genuine,True,True,1
trial_018730,M_14,CMPL_M_14_06ANG_00222,CMPL_M_14_06ANG_00222.flac,M_03,CMPL_M_03_01MAB_00355,CMPL_M_03_01MAB_00355.flac,male,male,impostor,False,True,0
trial_018731,M_44,CMPL_M_44_14MAB_00035,CMPL_M_44_14MAB_00035.flac,M_36,CMPL_M_36_04MAB_00029,CMPL_M_36_04MAB_00029.flac,male,male,impostor,False,True,0
trial_018732,F_12,CMPL_F_12_06CAR_00056,CMPL_F_12_06CAR_00056.flac,F_12,CMPL_F_12_06CAR_00089,CMPL_F_12_06CAR_00089.flac,female,female,genuine,True,True,1
trial_018733,F_27,CMPL_F_27_03ANG_00024,CMPL_F_27_03ANG_00024.flac,F_11,CMPL_F_11_06ANG_00043,CMPL_F_11_06ANG_00043.flac,female,female,impostor,False,True,0
trial_018734,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_16,CMPL_M_16_03ALX_00008,CMPL_M_16_03ALX_00008.flac,male,male,impostor,False,True,0
trial_018735,F_05,CMPL_F_05_01CAR_00021,CMPL_F_05_01CAR_00021.flac,F_05,CMPL_F_05_01CAR_00057,CMPL_F_05_01CAR_00057.flac,female,female,genuine,True,True,1
trial_018736,M_24,CMPL_M_24_07ANG_00018,CMPL_M_24_07ANG_00018.flac,M_25,CMPL_M_25_06ANG_00088,CMPL_M_25_06ANG_00088.flac,male,male,impostor,False,True,0
trial_018737,M_39,CMPL_M_39_06MAB_00047,CMPL_M_39_06MAB_00047.flac,M_15,CMPL_M_15_08ANG_00072,CMPL_M_15_08ANG_00072.flac,male,male,impostor,False,True,0
trial_018738,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00390,CMPL_F_02_02MAB_00390.flac,female,female,genuine,True,True,1
trial_018739,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_09,CMPL_M_09_02ANG_00131,CMPL_M_09_02ANG_00131.flac,male,male,impostor,False,True,0
trial_018740,F_07,CMPL_F_07_04ALX_00020,CMPL_F_07_04ALX_00020.flac,F_07,CMPL_F_07_04ALX_00013,CMPL_F_07_04ALX_00013.flac,female,female,genuine,True,True,1
trial_018741,M_40,CMPL_M_40_08ANG_00008,CMPL_M_40_08ANG_00008.flac,M_01,CMPL_M_01_13ANG_01374,CMPL_M_01_13ANG_01374.flac,male,male,impostor,False,True,0
trial_018742,M_17,CMPL_M_17_07ANG_00057,CMPL_M_17_07ANG_00057.flac,M_17,CMPL_M_17_10MAB_00213,CMPL_M_17_10MAB_00213.flac,male,male,genuine,True,True,1
trial_018743,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_06,CMPL_M_06_11ANG_00246,CMPL_M_06_11ANG_00246.flac,male,male,impostor,False,True,0
trial_018744,F_06,CMPL_F_06_13MAB_00049,CMPL_F_06_13MAB_00049.flac,F_06,CMPL_F_06_13MAB_00023,CMPL_F_06_13MAB_00023.flac,female,female,genuine,True,True,1
trial_018745,M_40,CMPL_M_40_08ANG_00008,CMPL_M_40_08ANG_00008.flac,M_40,CMPL_M_40_08ANG_00033,CMPL_M_40_08ANG_00033.flac,male,male,genuine,True,True,1
trial_018746,M_37,CMPL_M_37_14MAB_00049,CMPL_M_37_14MAB_00049.flac,M_37,CMPL_M_37_14MAB_00002,CMPL_M_37_14MAB_00002.flac,male,male,genuine,True,True,1
trial_018747,F_14,CMPL_F_14_06MAB_00078,CMPL_F_14_06MAB_00078.flac,F_01,CMPL_F_01_05MAB_00109,CMPL_F_01_05MAB_00109.flac,female,female,impostor,False,True,0
trial_018748,M_41,CMPL_M_41_14MAB_00025,CMPL_M_41_14MAB_00025.flac,M_05,CMPL_M_05_05ANG_00029,CMPL_M_05_05ANG_00029.flac,male,male,impostor,False,True,0
trial_018749,F_16,CMPL_F_16_03MAB_00082,CMPL_F_16_03MAB_00082.flac,F_16,CMPL_F_16_03MAB_00028,CMPL_F_16_03MAB_00028.flac,female,female,genuine,True,True,1
trial_018750,M_33,CMPL_M_33_09ANG_00068,CMPL_M_33_09ANG_00068.flac,M_36,CMPL_M_36_04MAB_00092,CMPL_M_36_04MAB_00092.flac,male,male,impostor,False,True,0
trial_018751,M_49,CMPL_M_49_07ALX_00007,CMPL_M_49_07ALX_00007.flac,M_04,CMPL_M_04_02ALX_00066,CMPL_M_04_02ALX_00066.flac,male,male,impostor,False,True,0
trial_018752,M_36,CMPL_M_36_04MAB_00006,CMPL_M_36_04MAB_00006.flac,M_26,CMPL_M_26_07ALX_00083,CMPL_M_26_07ALX_00083.flac,male,male,impostor,False,True,0
trial_018753,M_10,CMPL_M_10_09ANG_00243,CMPL_M_10_09ANG_00243.flac,M_15,CMPL_M_15_08ANG_00045,CMPL_M_15_08ANG_00045.flac,male,male,impostor,False,True,0
trial_018754,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_50,CMPL_M_50_14MAB_00018,CMPL_M_50_14MAB_00018.flac,male,male,impostor,False,True,0
trial_018755,M_25,CMPL_M_25_06ANG_00125,CMPL_M_25_06ANG_00125.flac,M_01,CMPL_M_01_03ANG_00297,CMPL_M_01_03ANG_00297.flac,male,male,impostor,False,True,0
trial_018756,F_11,CMPL_F_11_06ANG_00030,CMPL_F_11_06ANG_00030.flac,F_28,CMPL_F_28_13MAB_00010,CMPL_F_28_13MAB_00010.flac,female,female,impostor,False,True,0
trial_018757,M_53,CMPL_M_53_05MAB_00004,CMPL_M_53_05MAB_00004.flac,M_06,CMPL_M_06_11ANG_00305,CMPL_M_06_11ANG_00305.flac,male,male,impostor,False,True,0
trial_018758,F_06,CMPL_F_06_13MAB_00049,CMPL_F_06_13MAB_00049.flac,F_04,CMPL_F_04_12ANG_00169,CMPL_F_04_12ANG_00169.flac,female,female,impostor,False,True,0
trial_018759,M_30,CMPL_M_30_10ALX_00103,CMPL_M_30_10ALX_00103.flac,M_15,CMPL_M_15_08ANG_00226,CMPL_M_15_08ANG_00226.flac,male,male,impostor,False,True,0
trial_018760,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_03ANG_00225,CMPL_M_01_03ANG_00225.flac,male,male,genuine,True,True,1
trial_018761,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_21,CMPL_M_21_11MAB_00153,CMPL_M_21_11MAB_00153.flac,male,male,genuine,True,True,1
trial_018762,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_18,CMPL_M_18_05ALX_00071,CMPL_M_18_05ALX_00071.flac,male,male,genuine,True,True,1
trial_018763,F_12,CMPL_F_12_06CAR_00056,CMPL_F_12_06CAR_00056.flac,F_01,CMPL_F_01_11MAB_00523,CMPL_F_01_11MAB_00523.flac,female,female,impostor,False,True,0
trial_018764,F_19,CMPL_F_19_08CAR_00045,CMPL_F_19_08CAR_00045.flac,F_33,CMPL_F_33_06ANG_00002,CMPL_F_33_06ANG_00002.flac,female,female,impostor,False,True,0
trial_018765,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ALX_00112,CMPL_M_04_02ALX_00112.flac,male,male,genuine,True,True,1
trial_018766,M_20,CMPL_M_20_08ALX_00016,CMPL_M_20_08ALX_00016.flac,M_32,CMPL_M_32_03MAB_00084,CMPL_M_32_03MAB_00084.flac,male,male,impostor,False,True,0
trial_018767,F_04,CMPL_F_04_12ANG_00215,CMPL_F_04_12ANG_00215.flac,F_04,CMPL_F_04_12ANG_00094,CMPL_F_04_12ANG_00094.flac,female,female,genuine,True,True,1
trial_018768,M_45,CMPL_M_45_13MAB_00024,CMPL_M_45_13MAB_00024.flac,M_14,CMPL_M_14_06ANG_00077,CMPL_M_14_06ANG_00077.flac,male,male,impostor,False,True,0
trial_018769,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_21,CMPL_M_21_11MAB_00143,CMPL_M_21_11MAB_00143.flac,male,male,impostor,False,True,0
trial_018770,M_14,CMPL_M_14_06ANG_00222,CMPL_M_14_06ANG_00222.flac,M_14,CMPL_M_14_06ANG_00238,CMPL_M_14_06ANG_00238.flac,male,male,genuine,True,True,1
trial_018771,M_24,CMPL_M_24_07ANG_00018,CMPL_M_24_07ANG_00018.flac,M_01,CMPL_M_01_04MAB_00859,CMPL_M_01_04MAB_00859.flac,male,male,impostor,False,True,0
trial_018772,F_14,CMPL_F_14_06MAB_00078,CMPL_F_14_06MAB_00078.flac,F_01,CMPL_F_01_14ANG_00917,CMPL_F_01_14ANG_00917.flac,female,female,impostor,False,True,0
trial_018773,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_08,CMPL_M_08_14ANG_00204,CMPL_M_08_14ANG_00204.flac,male,male,genuine,True,True,1
trial_018774,M_15,CMPL_M_15_08ANG_00211,CMPL_M_15_08ANG_00211.flac,M_08,CMPL_M_08_14ANG_00055,CMPL_M_08_14ANG_00055.flac,male,male,impostor,False,True,0
trial_018775,M_44,CMPL_M_44_14MAB_00035,CMPL_M_44_14MAB_00035.flac,M_44,CMPL_M_44_14MAB_00025,CMPL_M_44_14MAB_00025.flac,male,male,genuine,True,True,1
trial_018776,M_06,CMPL_M_06_11ANG_00272,CMPL_M_06_11ANG_00272.flac,M_06,CMPL_M_06_11ANG_00264,CMPL_M_06_11ANG_00264.flac,male,male,genuine,True,True,1
trial_018777,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_10ANG_01213,CMPL_M_01_10ANG_01213.flac,male,male,genuine,True,True,1
trial_018778,M_51,CMPL_M_51_14ALX_00006,CMPL_M_51_14ALX_00006.flac,M_04,CMPL_M_04_02ANG_00341,CMPL_M_04_02ANG_00341.flac,male,male,impostor,False,True,0
trial_018779,F_14,CMPL_F_14_06MAB_00078,CMPL_F_14_06MAB_00078.flac,F_04,CMPL_F_04_12ANG_00138,CMPL_F_04_12ANG_00138.flac,female,female,impostor,False,True,0
trial_018780,M_06,CMPL_M_06_11ANG_00272,CMPL_M_06_11ANG_00272.flac,M_01,CMPL_M_01_01ALX_00004,CMPL_M_01_01ALX_00004.flac,male,male,impostor,False,True,0
trial_018781,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_22,CMPL_M_22_05MAB_00074,CMPL_M_22_05MAB_00074.flac,male,male,impostor,False,True,0
trial_018782,M_28,CMPL_M_28_12ANG_00055,CMPL_M_28_12ANG_00055.flac,M_14,CMPL_M_14_06ANG_00014,CMPL_M_14_06ANG_00014.flac,male,male,impostor,False,True,0
trial_018783,F_15,CMPL_F_15_06ANG_00085,CMPL_F_15_06ANG_00085.flac,F_08,CMPL_F_08_04ALX_00029,CMPL_F_08_04ALX_00029.flac,female,female,impostor,False,True,0
trial_018784,F_04,CMPL_F_04_12ANG_00215,CMPL_F_04_12ANG_00215.flac,F_04,CMPL_F_04_12ANG_00061,CMPL_F_04_12ANG_00061.flac,female,female,genuine,True,True,1
trial_018785,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_45,CMPL_M_45_13MAB_00028,CMPL_M_45_13MAB_00028.flac,male,male,impostor,False,True,0
trial_018786,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_13ANG_01474,CMPL_M_01_13ANG_01474.flac,male,male,genuine,True,True,1
trial_018787,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_03ANG_00245,CMPL_M_01_03ANG_00245.flac,male,male,genuine,True,True,1
trial_018788,M_30,CMPL_M_30_10ALX_00103,CMPL_M_30_10ALX_00103.flac,M_30,CMPL_M_30_08ANG_00063,CMPL_M_30_08ANG_00063.flac,male,male,genuine,True,True,1
trial_018789,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_06,CMPL_M_06_11ANG_00173,CMPL_M_06_11ANG_00173.flac,male,male,impostor,False,True,0
trial_018790,M_50,CMPL_M_50_14MAB_00026,CMPL_M_50_14MAB_00026.flac,M_07,CMPL_M_07_01ANG_00160,CMPL_M_07_01ANG_00160.flac,male,male,impostor,False,True,0
trial_018791,M_50,CMPL_M_50_14MAB_00026,CMPL_M_50_14MAB_00026.flac,M_32,CMPL_M_32_03MAB_00041,CMPL_M_32_03MAB_00041.flac,male,male,impostor,False,True,0
trial_018792,M_23,CMPL_M_23_01ALX_00103,CMPL_M_23_01ALX_00103.flac,M_11,CMPL_M_11_07ANG_00053,CMPL_M_11_07ANG_00053.flac,male,male,impostor,False,True,0
trial_018793,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_21,CMPL_M_21_11MAB_00083,CMPL_M_21_11MAB_00083.flac,male,male,genuine,True,True,1
trial_018794,M_12,CMPL_M_12_08ANG_00113,CMPL_M_12_08ANG_00113.flac,M_12,CMPL_M_12_08ANG_00053,CMPL_M_12_08ANG_00053.flac,male,male,genuine,True,True,1
trial_018795,M_26,CMPL_M_26_03ALX_00015,CMPL_M_26_03ALX_00015.flac,M_09,CMPL_M_09_02ANG_00052,CMPL_M_09_02ANG_00052.flac,male,male,impostor,False,True,0
trial_018796,M_40,CMPL_M_40_08ANG_00008,CMPL_M_40_08ANG_00008.flac,M_40,CMPL_M_40_08ANG_00031,CMPL_M_40_08ANG_00031.flac,male,male,genuine,True,True,1
trial_018797,F_10,CMPL_F_10_13ALX_00070,CMPL_F_10_13ALX_00070.flac,F_10,CMPL_F_10_13ALX_00041,CMPL_F_10_13ALX_00041.flac,female,female,genuine,True,True,1
trial_018798,F_04,CMPL_F_04_12ANG_00215,CMPL_F_04_12ANG_00215.flac,F_04,CMPL_F_04_12ANG_00037,CMPL_F_04_12ANG_00037.flac,female,female,genuine,True,True,1
trial_018799,M_14,CMPL_M_14_06ANG_00222,CMPL_M_14_06ANG_00222.flac,M_14,CMPL_M_14_06ANG_00013,CMPL_M_14_06ANG_00013.flac,male,male,genuine,True,True,1
trial_018800,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_08,CMPL_M_08_14ANG_00292,CMPL_M_08_14ANG_00292.flac,male,male,genuine,True,True,1
trial_018801,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_07MAB_00471,CMPL_M_03_07MAB_00471.flac,male,male,genuine,True,True,1
trial_018802,F_05,CMPL_F_05_01CAR_00021,CMPL_F_05_01CAR_00021.flac,F_05,CMPL_F_05_01CAR_00082,CMPL_F_05_01CAR_00082.flac,female,female,genuine,True,True,1
